Date,Ticker,Company,Sector,Open,High,Low,Close,Volume,Source
2020-11-16,AAPL,Apple Inc.,Technology,76.54,77.62,76.29,76.87,1312573,Kaggle_TechStocks_Dataset
2020-11-17,AAPL,Apple Inc.,Technology,75.54,77.22,75.78,75.9,48939384,Kaggle_TechStocks_Dataset
2020-11-18,AAPL,Apple Inc.,Technology,76.66,77.73,76.19,76.85,48321613,Kaggle_TechStocks_Dataset
2020-11-19,AAPL,Apple Inc.,Technology,75.83,76.48,74.45,75.86,20362609,Kaggle_TechStocks_Dataset
2020-11-20,AAPL,Apple Inc.,Technology,76.46,77.67,74.77,76.18,36690171,Kaggle_TechStocks_Dataset
2020-11-23,AAPL,Apple Inc.,Technology,76.44,76.51,76.12,76.27,17944498,Kaggle_TechStocks_Dataset
2020-11-24,AAPL,Apple Inc.,Technology,75.58,76.08,74.32,75.4,33883564,Kaggle_TechStocks_Dataset
2020-11-25,AAPL,Apple Inc.,Technology,78.27,78.47,76.9,78.33,40466072,Kaggle_TechStocks_Dataset
2020-11-26,AAPL,Apple Inc.,Technology,79.13,80.44,78.57,79.25,47391055,Kaggle_TechStocks_Dataset
2020-11-27,AAPL,Apple Inc.,Technology,76.28,77.79,75.76,76.38,20610401,Kaggle_TechStocks_Dataset
2020-11-30,AAPL,Apple Inc.,Technology,77.03,77.14,76.07,76.66,39381601,Kaggle_TechStocks_Dataset
2020-12-01,AAPL,Apple Inc.,Technology,75.42,77.08,74.64,75.77,14030494,Kaggle_TechStocks_Dataset
2020-12-02,AAPL,Apple Inc.,Technology,77.24,77.46,75.44,76.96,49526282,Kaggle_TechStocks_Dataset
2020-12-03,AAPL,Apple Inc.,Technology,75.95,77.28,75.76,75.89,2262710,Kaggle_TechStocks_Dataset
2020-12-04,AAPL,Apple Inc.,Technology,75.71,76.92,74.61,75.76,30572911,Kaggle_TechStocks_Dataset
2020-12-07,AAPL,Apple Inc.,Technology,76.64,77.72,75.92,76.47,33315793,Kaggle_TechStocks_Dataset
2020-12-08,AAPL,Apple Inc.,Technology,77.67,77.78,77.17,77.68,34714232,Kaggle_TechStocks_Dataset
2020-12-09,AAPL,Apple Inc.,Technology,76.31,77.5,75.39,76.03,6898991,Kaggle_TechStocks_Dataset
2020-12-10,AAPL,Apple Inc.,Technology,75.9,76.72,74.54,75.6,46987959,Kaggle_TechStocks_Dataset
2020-12-11,AAPL,Apple Inc.,Technology,74.92,75.49,73.87,74.98,9877980,Kaggle_TechStocks_Dataset
2020-12-14,AAPL,Apple Inc.,Technology,73.95,75.36,73.48,74.12,31514916,Kaggle_TechStocks_Dataset
2020-12-15,AAPL,Apple Inc.,Technology,76.57,76.99,76.23,76.5,11911127,Kaggle_TechStocks_Dataset
2020-12-16,AAPL,Apple Inc.,Technology,77.4,78.44,76.92,77.08,16053604,Kaggle_TechStocks_Dataset
2020-12-17,AAPL,Apple Inc.,Technology,75.13,75.59,73.99,75.35,27776468,Kaggle_TechStocks_Dataset
2020-12-18,AAPL,Apple Inc.,Technology,76.71,77.72,75.31,76.62,21442477,Kaggle_TechStocks_Dataset
2020-12-21,AAPL,Apple Inc.,Technology,79.67,80.47,79.41,79.57,8851054,Kaggle_TechStocks_Dataset
2020-12-22,AAPL,Apple Inc.,Technology,81.26,81.3,80.58,81.07,9375883,Kaggle_TechStocks_Dataset
2020-12-23,AAPL,Apple Inc.,Technology,78.59,79.32,78.63,78.88,21489094,Kaggle_TechStocks_Dataset
2020-12-24,AAPL,Apple Inc.,Technology,78.39,78.32,76.96,78.22,38106865,Kaggle_TechStocks_Dataset
2020-12-25,AAPL,Apple Inc.,Technology,80.36,80.82,79.32,80.03,45000267,Kaggle_TechStocks_Dataset
2020-12-28,AAPL,Apple Inc.,Technology,78.78,79.56,78.5,79.03,5122255,Kaggle_TechStocks_Dataset
2020-12-29,AAPL,Apple Inc.,Technology,79.48,80.68,79.13,79.69,20262091,Kaggle_TechStocks_Dataset
2020-12-30,AAPL,Apple Inc.,Technology,81.21,81.37,79.84,80.83,5912032,Kaggle_TechStocks_Dataset
2020-12-31,AAPL,Apple Inc.,Technology,79.26,80.04,77.94,79.51,1813031,Kaggle_TechStocks_Dataset
2021-01-01,AAPL,Apple Inc.,Technology,79.73,80.65,78.74,79.45,33424215,Kaggle_TechStocks_Dataset
2021-01-04,AAPL,Apple Inc.,Technology,74.83,74.98,73.7,74.84,30520022,Kaggle_TechStocks_Dataset
2021-01-05,AAPL,Apple Inc.,Technology,73.29,74.81,72.64,73.48,8987936,Kaggle_TechStocks_Dataset
2021-01-06,AAPL,Apple Inc.,Technology,73.44,74.43,73.04,73.17,12456828,Kaggle_TechStocks_Dataset
2021-01-07,AAPL,Apple Inc.,Technology,71.51,72.53,70.66,71.55,2161679,Kaggle_TechStocks_Dataset
2021-01-08,AAPL,Apple Inc.,Technology,73.68,74.57,73.37,73.67,41912413,Kaggle_TechStocks_Dataset
2021-01-11,AAPL,Apple Inc.,Technology,71.7,73.09,70.62,71.8,48759839,Kaggle_TechStocks_Dataset
2021-01-12,AAPL,Apple Inc.,Technology,71.32,71.57,70.74,71.25,7637517,Kaggle_TechStocks_Dataset
2021-01-13,AAPL,Apple Inc.,Technology,71.2,71.62,71.34,71.44,12342285,Kaggle_TechStocks_Dataset
2021-01-14,AAPL,Apple Inc.,Technology,73.23,73.72,71.99,73.31,43552066,Kaggle_TechStocks_Dataset
2021-01-15,AAPL,Apple Inc.,Technology,71.78,72.59,70.02,71.44,46396726,Kaggle_TechStocks_Dataset
2021-01-18,AAPL,Apple Inc.,Technology,72.78,73.08,72.1,72.96,21561741,Kaggle_TechStocks_Dataset
2021-01-19,AAPL,Apple Inc.,Technology,73.11,73.88,71.67,73.0,3480501,Kaggle_TechStocks_Dataset
2021-01-20,AAPL,Apple Inc.,Technology,71.6,73.16,71.32,71.73,2930199,Kaggle_TechStocks_Dataset
2021-01-21,AAPL,Apple Inc.,Technology,72.55,73.6,72.16,72.35,29123543,Kaggle_TechStocks_Dataset
2021-01-22,AAPL,Apple Inc.,Technology,72.36,73.42,71.78,72.63,20251860,Kaggle_TechStocks_Dataset
2021-01-25,AAPL,Apple Inc.,Technology,72.21,72.03,70.79,71.87,2403968,Kaggle_TechStocks_Dataset
2021-01-26,AAPL,Apple Inc.,Technology,71.95,73.19,71.13,71.98,29579367,Kaggle_TechStocks_Dataset
2021-01-27,AAPL,Apple Inc.,Technology,71.31,72.39,71.05,71.5,1553824,Kaggle_TechStocks_Dataset
2021-01-28,AAPL,Apple Inc.,Technology,71.36,71.9,70.25,71.67,39581225,Kaggle_TechStocks_Dataset
2021-01-29,AAPL,Apple Inc.,Technology,72.31,72.75,71.91,72.55,16015208,Kaggle_TechStocks_Dataset
2021-02-01,AAPL,Apple Inc.,Technology,74.65,76.0,74.02,74.64,2972642,Kaggle_TechStocks_Dataset
2021-02-02,AAPL,Apple Inc.,Technology,72.88,74.0,72.42,73.0,29829258,Kaggle_TechStocks_Dataset
2021-02-03,AAPL,Apple Inc.,Technology,76.07,77.09,74.65,75.82,20486536,Kaggle_TechStocks_Dataset
2021-02-04,AAPL,Apple Inc.,Technology,73.13,74.48,72.71,73.18,48716220,Kaggle_TechStocks_Dataset
2021-02-05,AAPL,Apple Inc.,Technology,72.82,73.87,71.67,73.0,27665734,Kaggle_TechStocks_Dataset
2021-02-08,AAPL,Apple Inc.,Technology,73.88,74.59,72.59,73.79,14486719,Kaggle_TechStocks_Dataset
2021-02-09,AAPL,Apple Inc.,Technology,74.34,74.87,73.94,74.19,35762504,Kaggle_TechStocks_Dataset
2021-02-10,AAPL,Apple Inc.,Technology,73.14,73.9,72.94,73.38,14303108,Kaggle_TechStocks_Dataset
2021-02-11,AAPL,Apple Inc.,Technology,72.89,73.81,71.69,73.13,45307921,Kaggle_TechStocks_Dataset
2021-02-12,AAPL,Apple Inc.,Technology,72.16,73.64,71.39,72.5,19361376,Kaggle_TechStocks_Dataset
2021-02-15,AAPL,Apple Inc.,Technology,71.92,72.64,70.61,71.75,27943559,Kaggle_TechStocks_Dataset
2021-02-16,AAPL,Apple Inc.,Technology,72.99,74.18,71.79,72.87,3478082,Kaggle_TechStocks_Dataset
2021-02-17,AAPL,Apple Inc.,Technology,73.34,74.05,72.24,73.36,21879940,Kaggle_TechStocks_Dataset
2021-02-18,AAPL,Apple Inc.,Technology,72.72,73.38,71.11,72.47,41785813,Kaggle_TechStocks_Dataset
2021-02-19,AAPL,Apple Inc.,Technology,73.9,74.63,72.84,73.67,40476791,Kaggle_TechStocks_Dataset
2021-02-22,AAPL,Apple Inc.,Technology,74.16,75.01,73.65,74.1,11991609,Kaggle_TechStocks_Dataset
2021-02-23,AAPL,Apple Inc.,Technology,75.49,76.29,74.57,75.21,12077874,Kaggle_TechStocks_Dataset
2021-02-24,AAPL,Apple Inc.,Technology,75.86,76.5,75.53,76.08,41047960,Kaggle_TechStocks_Dataset
2021-02-25,AAPL,Apple Inc.,Technology,74.68,75.77,73.59,74.97,46589522,Kaggle_TechStocks_Dataset
2021-02-26,AAPL,Apple Inc.,Technology,74.07,74.46,74.1,74.24,5672685,Kaggle_TechStocks_Dataset
2021-03-01,AAPL,Apple Inc.,Technology,74.93,75.89,74.95,75.26,23052873,Kaggle_TechStocks_Dataset
2021-03-02,AAPL,Apple Inc.,Technology,76.13,76.89,75.75,76.11,17535259,Kaggle_TechStocks_Dataset
2021-03-03,AAPL,Apple Inc.,Technology,76.43,77.12,75.77,76.1,43663734,Kaggle_TechStocks_Dataset
2021-03-04,AAPL,Apple Inc.,Technology,75.93,77.73,76.11,76.28,5092720,Kaggle_TechStocks_Dataset
2021-03-05,AAPL,Apple Inc.,Technology,77.77,79.03,77.31,78.06,11345171,Kaggle_TechStocks_Dataset
2021-03-08,AAPL,Apple Inc.,Technology,77.21,78.42,76.0,77.25,37870948,Kaggle_TechStocks_Dataset
2021-03-09,AAPL,Apple Inc.,Technology,78.37,78.86,77.38,78.03,3513398,Kaggle_TechStocks_Dataset
2021-03-10,AAPL,Apple Inc.,Technology,77.63,78.78,77.31,77.77,25134233,Kaggle_TechStocks_Dataset
2021-03-11,AAPL,Apple Inc.,Technology,77.5,77.67,77.03,77.49,22663244,Kaggle_TechStocks_Dataset
2021-03-12,AAPL,Apple Inc.,Technology,78.69,79.51,78.25,79.05,17385657,Kaggle_TechStocks_Dataset
2021-03-15,AAPL,Apple Inc.,Technology,79.97,80.88,78.75,80.25,20334043,Kaggle_TechStocks_Dataset
2021-03-16,AAPL,Apple Inc.,Technology,81.85,82.26,80.4,81.45,26967088,Kaggle_TechStocks_Dataset
2021-03-17,AAPL,Apple Inc.,Technology,83.78,83.55,83.18,83.39,8907000,Kaggle_TechStocks_Dataset
2021-03-18,AAPL,Apple Inc.,Technology,83.04,83.76,82.71,83.45,29027798,Kaggle_TechStocks_Dataset
2021-03-19,AAPL,Apple Inc.,Technology,84.88,85.03,83.67,84.5,40466184,Kaggle_TechStocks_Dataset
2021-03-22,AAPL,Apple Inc.,Technology,84.17,85.69,82.8,84.05,38247885,Kaggle_TechStocks_Dataset
2021-03-23,AAPL,Apple Inc.,Technology,84.88,85.19,83.47,84.57,8541095,Kaggle_TechStocks_Dataset
2021-03-24,AAPL,Apple Inc.,Technology,84.36,85.26,84.15,84.4,8313224,Kaggle_TechStocks_Dataset
2021-03-25,AAPL,Apple Inc.,Technology,84.58,84.97,83.95,84.57,14140544,Kaggle_TechStocks_Dataset
2021-03-26,AAPL,Apple Inc.,Technology,85.49,86.58,85.07,85.5,18692661,Kaggle_TechStocks_Dataset
2021-03-29,AAPL,Apple Inc.,Technology,84.41,84.8,83.31,84.27,21014323,Kaggle_TechStocks_Dataset
2021-03-30,AAPL,Apple Inc.,Technology,87.15,87.9,86.77,87.47,34305163,Kaggle_TechStocks_Dataset
2021-03-31,AAPL,Apple Inc.,Technology,85.51,86.84,84.6,85.91,3777341,Kaggle_TechStocks_Dataset
2021-04-01,AAPL,Apple Inc.,Technology,83.9,84.15,83.51,84.06,2698962,Kaggle_TechStocks_Dataset
2021-04-02,AAPL,Apple Inc.,Technology,86.02,85.94,84.82,85.84,20203617,Kaggle_TechStocks_Dataset
2021-04-05,AAPL,Apple Inc.,Technology,86.83,87.54,86.08,87.09,35161020,Kaggle_TechStocks_Dataset
2021-04-06,AAPL,Apple Inc.,Technology,88.24,88.24,87.41,88.09,10478331,Kaggle_TechStocks_Dataset
2021-04-07,AAPL,Apple Inc.,Technology,89.53,89.38,88.91,89.11,32433719,Kaggle_TechStocks_Dataset
2021-04-08,AAPL,Apple Inc.,Technology,88.76,89.78,87.45,89.12,13731578,Kaggle_TechStocks_Dataset
2021-04-09,AAPL,Apple Inc.,Technology,87.86,89.14,87.33,87.71,44418219,Kaggle_TechStocks_Dataset
2021-04-12,AAPL,Apple Inc.,Technology,87.81,88.9,86.59,87.86,44888807,Kaggle_TechStocks_Dataset
2021-04-13,AAPL,Apple Inc.,Technology,87.14,87.75,85.82,86.82,15567073,Kaggle_TechStocks_Dataset
2021-04-14,AAPL,Apple Inc.,Technology,88.08,88.95,86.64,88.37,12269693,Kaggle_TechStocks_Dataset
2021-04-15,AAPL,Apple Inc.,Technology,88.33,89.81,86.9,88.16,21153894,Kaggle_TechStocks_Dataset
2021-04-16,AAPL,Apple Inc.,Technology,87.17,87.62,85.97,86.88,12786047,Kaggle_TechStocks_Dataset
2021-04-19,AAPL,Apple Inc.,Technology,86.78,86.63,84.76,86.4,33946808,Kaggle_TechStocks_Dataset
2021-04-20,AAPL,Apple Inc.,Technology,87.23,88.18,86.14,87.07,41477169,Kaggle_TechStocks_Dataset
2021-04-21,AAPL,Apple Inc.,Technology,86.21,86.48,86.0,86.21,33981514,Kaggle_TechStocks_Dataset
2021-04-22,AAPL,Apple Inc.,Technology,85.06,85.6,83.43,84.96,41393171,Kaggle_TechStocks_Dataset
2021-04-23,AAPL,Apple Inc.,Technology,85.67,86.27,84.89,85.36,20452615,Kaggle_TechStocks_Dataset
2021-04-26,AAPL,Apple Inc.,Technology,85.82,87.27,84.71,85.76,8659531,Kaggle_TechStocks_Dataset
2021-04-27,AAPL,Apple Inc.,Technology,84.6,85.88,84.36,85.0,37159596,Kaggle_TechStocks_Dataset
2021-04-28,AAPL,Apple Inc.,Technology,84.66,85.51,83.03,84.3,18663250,Kaggle_TechStocks_Dataset
2021-04-29,AAPL,Apple Inc.,Technology,84.84,86.36,83.24,84.68,33892270,Kaggle_TechStocks_Dataset
2021-04-30,AAPL,Apple Inc.,Technology,82.65,82.79,81.1,82.5,14261553,Kaggle_TechStocks_Dataset
2021-05-03,AAPL,Apple Inc.,Technology,80.2,80.93,78.93,80.43,4980252,Kaggle_TechStocks_Dataset
2021-05-04,AAPL,Apple Inc.,Technology,79.54,80.08,78.1,79.41,49636507,Kaggle_TechStocks_Dataset
2021-05-05,AAPL,Apple Inc.,Technology,79.05,79.84,78.55,79.13,8653873,Kaggle_TechStocks_Dataset
2021-05-06,AAPL,Apple Inc.,Technology,79.72,80.3,79.34,79.6,49432628,Kaggle_TechStocks_Dataset
2021-05-07,AAPL,Apple Inc.,Technology,81.42,83.23,81.37,81.74,48886716,Kaggle_TechStocks_Dataset
2021-05-10,AAPL,Apple Inc.,Technology,83.16,84.24,82.45,83.03,39897087,Kaggle_TechStocks_Dataset
2021-05-11,AAPL,Apple Inc.,Technology,83.23,83.86,81.34,82.82,33311725,Kaggle_TechStocks_Dataset
2021-05-12,AAPL,Apple Inc.,Technology,82.45,83.39,81.62,82.82,29312545,Kaggle_TechStocks_Dataset
2021-05-13,AAPL,Apple Inc.,Technology,81.74,82.7,80.2,81.35,43438975,Kaggle_TechStocks_Dataset
2021-05-14,AAPL,Apple Inc.,Technology,81.27,82.91,80.11,81.35,15182536,Kaggle_TechStocks_Dataset
2021-05-17,AAPL,Apple Inc.,Technology,81.25,82.29,80.12,80.95,23916379,Kaggle_TechStocks_Dataset
2021-05-18,AAPL,Apple Inc.,Technology,81.67,81.52,80.64,81.44,31350108,Kaggle_TechStocks_Dataset
2021-05-19,AAPL,Apple Inc.,Technology,80.3,81.3,79.19,80.25,21148333,Kaggle_TechStocks_Dataset
2021-05-20,AAPL,Apple Inc.,Technology,81.21,81.18,79.94,81.02,21946836,Kaggle_TechStocks_Dataset
2021-05-21,AAPL,Apple Inc.,Technology,83.6,83.77,82.93,83.28,17183948,Kaggle_TechStocks_Dataset
2021-05-24,AAPL,Apple Inc.,Technology,83.06,83.32,82.72,83.14,28647359,Kaggle_TechStocks_Dataset
2021-05-25,AAPL,Apple Inc.,Technology,83.63,84.81,82.58,83.77,42678151,Kaggle_TechStocks_Dataset
2021-05-26,AAPL,Apple Inc.,Technology,84.98,86.03,84.62,84.84,10874890,Kaggle_TechStocks_Dataset
2021-05-27,AAPL,Apple Inc.,Technology,84.51,84.52,84.09,84.25,46787218,Kaggle_TechStocks_Dataset
2021-05-28,AAPL,Apple Inc.,Technology,84.84,85.32,83.45,84.62,34765295,Kaggle_TechStocks_Dataset
2021-05-31,AAPL,Apple Inc.,Technology,84.91,85.48,83.54,84.66,41340387,Kaggle_TechStocks_Dataset
2021-06-01,AAPL,Apple Inc.,Technology,84.78,85.51,83.95,84.83,28253343,Kaggle_TechStocks_Dataset
2021-06-02,AAPL,Apple Inc.,Technology,83.95,83.96,83.5,83.68,39196318,Kaggle_TechStocks_Dataset
2021-06-03,AAPL,Apple Inc.,Technology,83.42,84.49,83.46,83.74,1793819,Kaggle_TechStocks_Dataset
2021-06-04,AAPL,Apple Inc.,Technology,84.56,85.81,82.99,84.52,41100640,Kaggle_TechStocks_Dataset
2021-06-07,AAPL,Apple Inc.,Technology,86.32,86.95,85.66,86.75,2966804,Kaggle_TechStocks_Dataset
2021-06-08,AAPL,Apple Inc.,Technology,88.12,88.49,87.43,88.27,44605755,Kaggle_TechStocks_Dataset
2021-06-09,AAPL,Apple Inc.,Technology,91.6,92.43,90.76,91.72,49606174,Kaggle_TechStocks_Dataset
2021-06-10,AAPL,Apple Inc.,Technology,90.39,92.19,89.0,90.48,15409305,Kaggle_TechStocks_Dataset
2021-06-11,AAPL,Apple Inc.,Technology,92.11,93.19,91.59,91.93,11305609,Kaggle_TechStocks_Dataset
2021-06-14,AAPL,Apple Inc.,Technology,92.16,93.54,91.6,92.26,38502804,Kaggle_TechStocks_Dataset
2021-06-15,AAPL,Apple Inc.,Technology,95.87,96.68,95.53,95.92,13398290,Kaggle_TechStocks_Dataset
2021-06-16,AAPL,Apple Inc.,Technology,94.3,95.71,94.2,94.55,43412556,Kaggle_TechStocks_Dataset
2021-06-17,AAPL,Apple Inc.,Technology,93.03,93.26,92.61,93.15,6039287,Kaggle_TechStocks_Dataset
2021-06-18,AAPL,Apple Inc.,Technology,91.92,93.38,91.1,92.17,7171804,Kaggle_TechStocks_Dataset
2021-06-21,AAPL,Apple Inc.,Technology,88.29,90.3,87.93,88.67,48978426,Kaggle_TechStocks_Dataset
2021-06-22,AAPL,Apple Inc.,Technology,87.95,88.97,86.37,87.86,34018106,Kaggle_TechStocks_Dataset
2021-06-23,AAPL,Apple Inc.,Technology,86.84,88.22,86.07,86.69,42497473,Kaggle_TechStocks_Dataset
2021-06-24,AAPL,Apple Inc.,Technology,87.05,88.23,85.51,86.95,16892139,Kaggle_TechStocks_Dataset
2021-06-25,AAPL,Apple Inc.,Technology,87.48,87.8,86.91,87.51,34147703,Kaggle_TechStocks_Dataset
2021-06-28,AAPL,Apple Inc.,Technology,90.38,92.13,89.07,90.49,30117849,Kaggle_TechStocks_Dataset
2021-06-29,AAPL,Apple Inc.,Technology,92.4,92.28,90.43,92.07,30554355,Kaggle_TechStocks_Dataset
2021-06-30,AAPL,Apple Inc.,Technology,91.16,92.16,89.6,91.14,34444090,Kaggle_TechStocks_Dataset
2021-07-01,AAPL,Apple Inc.,Technology,89.67,90.02,87.9,89.69,29192599,Kaggle_TechStocks_Dataset
2021-07-02,AAPL,Apple Inc.,Technology,90.08,90.62,89.94,90.51,22024056,Kaggle_TechStocks_Dataset
2021-07-05,AAPL,Apple Inc.,Technology,88.25,89.19,87.85,88.39,14520212,Kaggle_TechStocks_Dataset
2021-07-06,AAPL,Apple Inc.,Technology,91.22,91.93,90.4,91.33,38660485,Kaggle_TechStocks_Dataset
2021-07-07,AAPL,Apple Inc.,Technology,93.21,94.25,91.72,93.3,12087349,Kaggle_TechStocks_Dataset
2021-07-08,AAPL,Apple Inc.,Technology,92.61,93.65,90.84,92.54,34925361,Kaggle_TechStocks_Dataset
2021-07-09,AAPL,Apple Inc.,Technology,89.74,89.87,87.95,89.71,12433308,Kaggle_TechStocks_Dataset
2021-07-12,AAPL,Apple Inc.,Technology,92.02,92.23,90.37,91.92,31641178,Kaggle_TechStocks_Dataset
2021-07-13,AAPL,Apple Inc.,Technology,92.0,92.83,91.48,91.76,37606835,Kaggle_TechStocks_Dataset
2021-07-14,AAPL,Apple Inc.,Technology,94.12,94.54,92.38,93.83,11716980,Kaggle_TechStocks_Dataset
2021-07-15,AAPL,Apple Inc.,Technology,91.37,92.52,89.96,91.17,3937221,Kaggle_TechStocks_Dataset
2021-07-16,AAPL,Apple Inc.,Technology,90.62,91.42,88.59,90.21,7417713,Kaggle_TechStocks_Dataset
2021-07-19,AAPL,Apple Inc.,Technology,89.82,91.79,88.83,90.25,30693851,Kaggle_TechStocks_Dataset
2021-07-20,AAPL,Apple Inc.,Technology,90.08,91.63,89.43,90.35,42622873,Kaggle_TechStocks_Dataset
2021-07-21,AAPL,Apple Inc.,Technology,89.21,90.47,88.89,89.65,3204844,Kaggle_TechStocks_Dataset
2021-07-22,AAPL,Apple Inc.,Technology,90.81,91.93,89.29,90.68,36973411,Kaggle_TechStocks_Dataset
2021-07-23,AAPL,Apple Inc.,Technology,89.31,89.51,87.28,88.96,17724613,Kaggle_TechStocks_Dataset
2021-07-26,AAPL,Apple Inc.,Technology,88.53,89.37,87.64,88.76,24447890,Kaggle_TechStocks_Dataset
2021-07-27,AAPL,Apple Inc.,Technology,89.36,90.4,87.6,88.98,46514117,Kaggle_TechStocks_Dataset
2021-07-28,AAPL,Apple Inc.,Technology,89.43,90.68,88.41,89.83,17266603,Kaggle_TechStocks_Dataset
2021-07-29,AAPL,Apple Inc.,Technology,91.41,92.48,90.85,91.01,23801509,Kaggle_TechStocks_Dataset
2021-07-30,AAPL,Apple Inc.,Technology,89.06,90.67,88.45,89.19,1670438,Kaggle_TechStocks_Dataset
2021-08-02,AAPL,Apple Inc.,Technology,86.4,88.25,85.93,86.75,4998337,Kaggle_TechStocks_Dataset
2021-08-03,AAPL,Apple Inc.,Technology,88.76,90.4,87.7,88.77,13670987,Kaggle_TechStocks_Dataset
2021-08-04,AAPL,Apple Inc.,Technology,89.11,90.15,88.27,89.33,2364759,Kaggle_TechStocks_Dataset
2021-08-05,AAPL,Apple Inc.,Technology,87.96,88.77,87.29,88.15,31937390,Kaggle_TechStocks_Dataset
2021-08-06,AAPL,Apple Inc.,Technology,90.47,91.73,90.03,90.64,21893519,Kaggle_TechStocks_Dataset
2021-08-09,AAPL,Apple Inc.,Technology,91.14,91.59,90.25,90.86,27859114,Kaggle_TechStocks_Dataset
2021-08-10,AAPL,Apple Inc.,Technology,92.86,93.97,91.27,92.82,9557712,Kaggle_TechStocks_Dataset
2021-08-11,AAPL,Apple Inc.,Technology,92.78,94.3,91.98,92.96,15500669,Kaggle_TechStocks_Dataset
2021-08-12,AAPL,Apple Inc.,Technology,96.55,97.8,95.27,96.44,33527399,Kaggle_TechStocks_Dataset
2021-08-13,AAPL,Apple Inc.,Technology,99.74,100.33,99.18,99.52,48299833,Kaggle_TechStocks_Dataset
2021-08-16,AAPL,Apple Inc.,Technology,98.87,99.51,98.31,99.1,3470421,Kaggle_TechStocks_Dataset
2021-08-17,AAPL,Apple Inc.,Technology,100.77,101.79,99.86,100.86,44628831,Kaggle_TechStocks_Dataset
2021-08-18,AAPL,Apple Inc.,Technology,101.67,102.44,100.24,102.06,29267178,Kaggle_TechStocks_Dataset
2021-08-19,AAPL,Apple Inc.,Technology,104.27,106.47,103.71,104.6,28632058,Kaggle_TechStocks_Dataset
2021-08-20,AAPL,Apple Inc.,Technology,103.0,103.59,100.98,102.81,25513648,Kaggle_TechStocks_Dataset
2021-08-23,AAPL,Apple Inc.,Technology,103.78,104.52,102.69,104.11,4400310,Kaggle_TechStocks_Dataset
2021-08-24,AAPL,Apple Inc.,Technology,106.15,106.28,104.29,106.12,5403965,Kaggle_TechStocks_Dataset
2021-08-25,AAPL,Apple Inc.,Technology,103.0,104.15,102.09,102.79,30444688,Kaggle_TechStocks_Dataset
2021-08-26,AAPL,Apple Inc.,Technology,100.23,101.95,99.01,100.63,17706970,Kaggle_TechStocks_Dataset
2021-08-27,AAPL,Apple Inc.,Technology,97.04,97.69,95.75,96.97,45946135,Kaggle_TechStocks_Dataset
2021-08-30,AAPL,Apple Inc.,Technology,96.3,96.76,96.24,96.53,20922936,Kaggle_TechStocks_Dataset
2021-08-31,AAPL,Apple Inc.,Technology,98.26,98.67,96.23,97.81,8020791,Kaggle_TechStocks_Dataset
2021-09-01,AAPL,Apple Inc.,Technology,100.46,101.17,99.44,100.48,36021222,Kaggle_TechStocks_Dataset
2021-09-02,AAPL,Apple Inc.,Technology,100.95,102.04,99.43,100.64,15374317,Kaggle_TechStocks_Dataset
2021-09-03,AAPL,Apple Inc.,Technology,103.67,104.92,101.58,103.62,26748045,Kaggle_TechStocks_Dataset
2021-09-06,AAPL,Apple Inc.,Technology,100.62,101.88,100.58,101.08,35193806,Kaggle_TechStocks_Dataset
2021-09-07,AAPL,Apple Inc.,Technology,98.14,98.51,96.18,98.01,45112941,Kaggle_TechStocks_Dataset
2021-09-08,AAPL,Apple Inc.,Technology,98.38,99.88,96.86,97.94,39817368,Kaggle_TechStocks_Dataset
2021-09-09,AAPL,Apple Inc.,Technology,98.75,99.6,97.73,98.65,34141692,Kaggle_TechStocks_Dataset
2021-09-10,AAPL,Apple Inc.,Technology,98.93,100.01,97.83,98.62,34302025,Kaggle_TechStocks_Dataset
2021-09-13,AAPL,Apple Inc.,Technology,95.34,95.33,94.32,94.98,47350307,Kaggle_TechStocks_Dataset
2021-09-14,AAPL,Apple Inc.,Technology,94.6,95.83,93.42,94.86,15495380,Kaggle_TechStocks_Dataset
2021-09-15,AAPL,Apple Inc.,Technology,92.39,92.8,90.82,92.66,1054492,Kaggle_TechStocks_Dataset
2021-09-16,AAPL,Apple Inc.,Technology,93.9,94.79,93.21,93.8,14325773,Kaggle_TechStocks_Dataset
2021-09-17,AAPL,Apple Inc.,Technology,94.37,96.27,93.52,94.45,11676677,Kaggle_TechStocks_Dataset
2021-09-20,AAPL,Apple Inc.,Technology,93.2,93.65,92.5,92.88,33429894,Kaggle_TechStocks_Dataset
2021-09-21,AAPL,Apple Inc.,Technology,92.42,92.21,91.65,92.05,32051868,Kaggle_TechStocks_Dataset
2021-09-22,AAPL,Apple Inc.,Technology,90.19,90.46,89.96,90.32,30079607,Kaggle_TechStocks_Dataset
2021-09-23,AAPL,Apple Inc.,Technology,90.01,91.01,89.28,90.25,1795928,Kaggle_TechStocks_Dataset
2021-09-24,AAPL,Apple Inc.,Technology,92.09,92.2,90.58,91.83,36710124,Kaggle_TechStocks_Dataset
2021-09-27,AAPL,Apple Inc.,Technology,90.03,90.36,89.78,90.23,16852990,Kaggle_TechStocks_Dataset
2021-09-28,AAPL,Apple Inc.,Technology,91.37,92.48,90.04,91.08,33587743,Kaggle_TechStocks_Dataset
2021-09-29,AAPL,Apple Inc.,Technology,90.17,91.12,88.75,90.24,28272342,Kaggle_TechStocks_Dataset
